,ground_truth,prediction,error,bleu_1,bleu_2,bleu_3,bleu_4,correctly_predicted,same_length,active_button_correct,button_color_correct
../datasets/web/train_features/AE5D0F3D-00F2-43ED-BC54-BFDA9DDE7FF4.npz,START header open_bracket btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/58405B5E-B16F-4ADC-A747-A1BEB8D8A1C5.npz,START header open_bracket btn-inactive comma btn-inactive comma btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/1A5D96CE-F23A-4EB5-84BF-F6F2A3B6D185.npz,START header open_bracket btn-inactive comma btn-active comma btn-inactive comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-active comma btn-inactive comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/1A9C290F-2EAD-4DBD-93B7-6DD2CF005700.npz,START header open_bracket btn-active comma btn-inactive comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-active comma btn-inactive comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/5882855B-1748-4509-B137-5B8661898FE4.npz,START header open_bracket btn-inactive comma btn-active close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-active comma btn-active close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.008547008547008548,0.9914529914529915,0.9827586206896551,0.9739130434782609,0.9649122807017544,False,True,False,False
../datasets/web/train_features/236A3FE9-53BE-4E86-A333-E4CDC4C7CB56.npz,START header open_bracket btn-active comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-active comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/A930EF50-9657-4A07-8619-E6F55B184681.npz,START header open_bracket btn-inactive comma btn-inactive comma btn-active comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-active comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/9726C16B-1165-4114-9E6B-565AFBAD725B.npz,START header open_bracket btn-active comma btn-inactive close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-active comma btn-inactive close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/00E15BB2-5568-4466-BA18-A8A8D34FC61C.npz,START header open_bracket btn-inactive comma btn-active close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-active close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/D9D57F95-2329-4B39-86A8-BE2AB196315C.npz,START header open_bracket btn-inactive comma btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
